Iteration,Fitness,Time,State,pop_size,keep_pct,Population Size,Keep Percent,run_number
64,1058.0,59.927997949998826,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
128,1058.0,119.66201395400276,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
256,1058.0,239.31640044200321,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
512,1058.0,478.51590065399796,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
1024,1058.0,958.943154528999,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
2048,1058.0,1914.663845066003,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
4096,1058.0,3858.7475967249993,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
8192,1058.0,4749.078264605996,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
0,587.0,0.042839895002543926,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",1000,0.2,1000,0.2,1
1,856.0,1.1050728729969705,"[2. 3. 4. 4. 4. 0. 4. 1. 3. 3. 4. 0. 4. 0. 2. 4. 1. 4. 2. 0. 2. 4. 3. 4.
 4. 4. 4. 3. 3. 2. 3. 4. 4. 3. 4. 4. 4. 1. 3. 4. 3. 4. 4. 4. 2. 2. 3. 4.
 2. 2.]",1000,0.2,1000,0.2,1
2,924.0,2.1713478340025176,"[0. 4. 4. 3. 2. 1. 2. 2. 4. 4. 4. 4. 4. 4. 4. 3. 4. 3. 2. 4. 2. 4. 0. 1.
 4. 4. 4. 3. 1. 3. 0. 3. 4. 2. 4. 4. 4. 4. 2. 4. 0. 4. 4. 3. 3. 4. 3. 4.
 3. 4.]",1000,0.2,1000,0.2,1
4,1010.0,4.243545145000098,"[0. 3. 3. 3. 3. 4. 4. 1. 4. 2. 4. 4. 4. 2. 1. 4. 3. 2. 4. 4. 3. 0. 2. 1.
 2. 4. 4. 3. 4. 4. 4. 3. 3. 4. 4. 4. 4. 2. 2. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
8,1054.0,8.27709476200107,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 3. 2. 4. 4. 0. 4. 4. 4. 2. 4. 1.
 0. 4. 4. 0. 4. 4. 4. 3. 3. 4. 4. 4. 4. 0. 4. 3. 2. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,1
